mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision,start
0,7045404.5236963769,275000.0000000000,48.0000000000,0.9898152974,0.9893800000,0.0000103026,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0492851520,0.9011106952,0.0496041528,0.9999999757,0.9999999757,0
1,7047241.0006890558,275000.2310744528,48.0000000000,0.9898571524,0.9901400000,0.0000101887,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0491593073,0.9009832672,0.0498574255,0.9999999589,0.9999999589,0
0,7045423.8582828073,275000.0000000000,50.0000000000,0.9902855139,0.9900800000,0.0000109128,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0495911742,0.8971478482,0.0532609777,0.9999999547,0.9999999547,0
1,7047250.6838899115,274995.9731389424,50.0000000000,0.9902651871,0.9892500000,0.0000102180,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0485914495,0.9007713391,0.0506372114,0.9999999874,0.9999999874,0
0,7045443.1928692376,275000.0000000000,52.0000000000,0.9897125301,0.9900200000,0.0000107267,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0498412950,0.8964891209,0.0536695841,0.9999999770,0.9999999770,0
1,7047261.1341884639,274997.5983500245,52.0000000000,0.9899882977,0.9899500000,0.0000096968,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0471567989,0.9035958782,0.0492473229,0.9999999765,0.9999999765,0
0,7045462.5274556680,275000.0000000000,54.0000000000,0.9896365393,0.9895200000,0.0000106861,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0492693476,0.8927572559,0.0579733966,0.9999999968,0.9999999968,0
1,7047268.9522096887,274997.9454354186,54.0000000000,0.9897126192,0.9900600000,0.0000095867,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0430889006,0.9058568981,0.0510542014,0.9999999957,0.9999999957,0
0,7045481.8620420983,275000.0000000000,56.0000000000,0.9898371939,0.9899400000,0.0000128541,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0507326052,0.8881142625,0.0611531324,0.9999999848,0.9999999848,0
1,7047275.6785746394,274995.8439350914,56.0000000000,0.9895558348,0.9898700000,0.0000101006,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0500099582,0.8997441851,0.0502458567,0.9999999883,0.9999999883,0
0,7045501.1966285286,275000.0000000000,58.0000000000,0.9897674573,0.9898900000,0.0000109549,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0498412742,0.8919681882,0.0581905376,0.9999999970,0.9999999970,0
1,7047285.3370257718,274996.9623732567,58.0000000000,0.9902275220,0.9901500000,0.0000101060,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0434171348,0.9060968594,0.0504860058,0.9999999971,0.9999999971,0
0,7045520.5312149590,275000.0000000000,60.0000000000,0.9898853468,0.9903300000,0.0000099810,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0499499681,0.9003559577,0.0496940741,0.9999999502,0.9999999502,0
1,7047301.8589900220,274998.7729721506,60.0000000000,0.9901387337,0.9898300000,0.0000103134,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0507571998,0.8993287663,0.0499140339,0.9999999897,0.9999999897,0
0,7045539.8658013893,275000.0000000000,62.0000000000,0.9899693280,0.9906000000,0.0000096091,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0512929700,0.8996146640,0.0490923659,0.9999999669,0.9999999669,0
1,7047313.6964010093,274996.9927296623,62.0000000000,0.9896795777,0.9904600000,0.0000099083,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0503709663,0.8988878415,0.0507411922,0.9999999707,0.9999999707,0
0,7045559.2003878197,275000.0000000000,64.0000000000,0.9901866675,0.9899900000,0.0000109737,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0496673156,0.8993588079,0.0509738766,0.9999999680,0.9999999680,0
1,7047322.8371774079,274997.0676206052,64.0000000000,0.9899292143,0.9900400000,0.0000100362,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0473014259,0.9026363925,0.0500621816,0.9999999427,0.9999999427,0
0,7045578.5349742500,275000.0000000000,66.0000000000,0.9901228294,0.9905800000,0.0000103030,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0487961768,0.8969612980,0.0542425252,0.9999999814,0.9999999814,0
1,7047332.5855502589,274996.7268716893,66.0000000000,0.9900986077,0.9895700000,0.0000098903,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0475819444,0.9022606268,0.0501574288,0.9999999838,0.9999999838,0
0,7045597.8695606804,275000.0000000000,68.0000000000,0.9899683919,0.9903500000,0.0000116971,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0495570665,0.8962949214,0.0541480121,0.9999998175,0.9999998175,0
1,7047340.8895762572,274994.3558647172,68.0000000000,0.9898062186,0.9894500000,0.0000108220,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0509904506,0.8991279699,0.0498815795,0.9999996352,0.9999996352,0
0,7045617.2041471107,275000.0000000000,70.0000000000,0.9902695634,0.9898500000,0.0000106064,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0493722765,0.8962862460,0.0543414775,0.9999999970,0.9999999970,0
1,7047350.6501194313,274996.5927573161,70.0000000000,0.9897847809,0.9898100000,0.0000099205,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0463221462,0.9028206787,0.0508571751,0.9999999957,0.9999999957,0
0,7045636.5387335410,275000.0000000000,72.0000000000,0.9896418320,0.9896300000,0.0000106576,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0494750674,0.8965525984,0.0539723341,0.9999999985,0.9999999985,0
1,7047359.9698032988,274997.9499498392,72.0000000000,0.9903143858,0.9896600000,0.0000102096,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0461202832,0.9047480481,0.0491316687,0.9999999928,0.9999999928,0
0,7045655.8733199714,275000.0000000000,74.0000000000,0.9900906528,0.9902200000,0.0000108297,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0504829412,0.8956818172,0.0538352416,0.9999999869,0.9999999869,0
1,7047370.3603649167,275000.8856367839,74.0000000000,0.9903162752,0.9900800000,0.0000104528,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0486290441,0.9012603752,0.0501105807,0.9999999913,0.9999999913,0
0,7045675.2079064017,275000.0000000000,76.0000000000,0.9896838396,0.9903400000,0.0000103897,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0496905201,0.8965072625,0.0538022174,0.9999998037,0.9999998037,0
1,7047380.2721793093,275002.5091122969,76.0000000000,0.9900344064,0.9899400000,0.0000094469,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0510207997,0.8973250194,0.0516541809,0.9999998579,0.9999998579,0
0,7045694.5424928321,275000.0000000000,78.0000000000,0.9900061180,0.9899500000,0.0000102187,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0486511500,0.9007142391,0.0506346109,0.9999999832,0.9999999832,0
1,7047393.3707805509,275001.7066053166,78.0000000000,0.9894434012,0.9900000000,0.0000097497,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0488777478,0.9012868331,0.0498354192,0.9999999438,0.9999999438,0
0,7045713.8770792624,275000.0000000000,80.0000000000,0.9904460881,0.9904000000,0.0000113222,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0484837703,0.8941584907,0.0573577390,0.9999998989,0.9999998989,0
1,7047397.6045517521,274998.4843298557,80.0000000000,0.9905959263,0.9898000000,0.0000099329,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0503735461,0.8987442177,0.0508822362,0.9999998415,0.9999998415,0
0,7045733.2116656927,275000.0000000000,82.0000000000,0.9903282618,0.9902000000,0.0000113198,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0480649832,0.8953393391,0.0565956777,0.9999998435,0.9999998435,0
1,7047407.3999920059,274995.7005734860,82.0000000000,0.9899564550,0.9903700000,0.0000095809,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0512670023,0.8993626782,0.0493703195,0.9999997745,0.9999997745,0
0,7045752.5462521231,275000.0000000000,84.0000000000,0.9900174158,0.9902800000,0.0000106361,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0507671177,0.8960166243,0.0532162580,0.9999999802,0.9999999802,0
1,7047419.8862939971,274996.7708489403,84.0000000000,0.9900458210,0.9905200000,0.0000104193,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0499094333,0.8990204289,0.0510701378,0.9999999942,0.9999999942,0
0,7045771.8808385534,275000.0000000000,86.0000000000,0.9902640694,0.9899200000,0.0000093127,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0502355990,0.8987952724,0.0509691286,0.9999999957,0.9999999957,0
1,7047432.6742141694,274997.7213990583,86.0000000000,0.9894557998,0.9903900000,0.0000102404,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0482866047,0.9022837123,0.0494296830,0.9999999943,0.9999999943,0
0,7045791.2154249838,275000.0000000000,88.0000000000,0.9896923208,0.9899500000,0.0000123447,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0502339385,0.8898542327,0.0599118288,0.9999999024,0.9999999024,0
1,7047438.8688265001,275001.8579147030,88.0000000000,0.9901506862,0.9900200000,0.0000100671,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0502682032,0.8991735114,0.0505582854,0.9999999161,0.9999999161,0
0,7045810.5500114141,275000.0000000000,90.0000000000,0.9899283362,0.9907600000,0.0000111411,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0489559825,0.8941974349,0.0568465826,0.9999999967,0.9999999967,0
1,7047449.8000155501,274999.4562100675,90.0000000000,0.9896769343,0.9900700000,0.0000099804,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0427304767,0.9074577351,0.0498117882,0.9999999942,0.9999999942,0
0,7045829.8845978444,275000.0000000000,92.0000000000,0.9904985355,0.9901900000,0.0000112487,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0494056392,0.8929039613,0.0576903996,0.9999999968,0.9999999968,0
1,7047458.8997368934,274998.6546219329,92.0000000000,0.9901438615,0.9899700000,0.0000099470,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0427534599,0.9068312616,0.0504152785,0.9999999971,0.9999999971,0
0,7045849.2191842748,275000.0000000000,94.0000000000,0.9896247845,0.9904100000,0.0000114189,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0492308267,0.8922293588,0.0585398145,0.9999999947,0.9999999947,0
1,7047468.7244853117,274999.0548795310,94.0000000000,0.9899017857,0.9901200000,0.0000105930,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0436933742,0.9050411646,0.0512654612,0.9999999971,0.9999999971,0
0,7045868.5537707051,275000.0000000000,96.0000000000,0.9894124938,0.9898400000,0.0000118073,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0477821854,0.8953444924,0.0568733222,0.9999999984,0.9999999984,0
1,7047479.7621132899,274997.9503518385,96.0000000000,0.9896409732,0.9902400000,0.0000098421,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0422438513,0.9083519928,0.0494041559,0.9999999957,0.9999999957,0
0,7045887.8883571355,275000.0000000000,98.0000000000,0.9902145682,0.9900900000,0.0000117286,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0501662179,0.8939782106,0.0558555715,0.9999998689,0.9999998689,0
1,7047489.1331453258,275002.1010359261,98.0000000000,0.9903163768,0.9902900000,0.0000102515,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0502991906,0.8996005410,0.0501002683,0.9999998342,0.9999998342,0
