mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision,start
1,7053575.8961239420,275005.2206198487,458.0000000000,0.9877866431,0.9904200000,0.0000279040,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0452516838,0.8279067444,0.1268415719,0.9999999156,0.9999999156,0
0,7049387.4485010272,275000.0000000000,460.0000000000,0.9898740262,0.9894400000,0.0000265866,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0443071577,0.8320544425,0.1236383998,0.9999999855,0.9999999855,0
1,7053554.2873358103,275004.4579307899,460.0000000000,0.9900766025,0.9904400000,0.0000103690,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0498887391,0.8995394113,0.0505718496,0.9999999971,0.9999999971,0
0,7049406.7830874575,275000.0000000000,462.0000000000,0.9900550169,0.9900000000,0.0000296677,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0465785666,0.8124339378,0.1409874957,0.9999999835,0.9999999835,0
1,7053535.2808629656,275004.3822753291,462.0000000000,0.9900365028,0.9901800000,0.0000099329,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0490555491,0.9008776693,0.0500667817,0.9999999971,0.9999999956,0
0,7049426.1176738879,275000.0000000000,464.0000000000,0.9910006673,0.9900700000,0.0000276794,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0469338388,0.8142201500,0.1388460112,0.9999999959,0.9999999959,0
1,7053516.2743901210,275004.3066198683,464.0000000000,0.9902069470,0.9897700000,0.0000107045,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0491667193,0.8995100947,0.0513231860,0.9999999985,0.9999999985,0
0,7049445.4522603182,275000.0000000000,466.0000000000,0.9891427469,0.9900200000,0.0000288343,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0447435673,0.8147645582,0.1404918745,1.0000000000,1.0000000000,0
1,7053494.4717154521,275001.9755538248,466.0000000000,0.9897559286,0.9902700000,0.0000099162,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0502868099,0.8999368522,0.0497763379,0.9999999985,0.9999999985,0
0,7049464.7868467486,275000.0000000000,468.0000000000,0.9896811810,0.9894800000,0.0000270465,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0470555462,0.8101462438,0.1427982100,0.9999999958,0.9999999958,0
1,7053474.5545466673,275001.2431515192,468.0000000000,0.9900857282,0.9903100000,0.0000104361,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0482118440,0.9017928380,0.0499953180,0.9999999956,0.9999999942,0
0,7049484.1214331789,275000.0000000000,470.0000000000,0.9901257441,0.9902800000,0.0000285962,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0481889233,0.8115429728,0.1402681039,1.0000000000,0.9999999955,0
1,7053454.6373778824,275000.5107492136,470.0000000000,0.9899200753,0.9902800000,0.0000099329,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0492032779,0.9001920424,0.0506046797,1.0000000000,0.9999999956,0
0,7049503.4560196092,275000.0000000000,472.0000000000,0.9896179055,0.9899300000,0.0000275778,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0446334393,0.8158134269,0.1395531338,1.0000000000,1.0000000000,0
1,7053435.7620688053,275001.4471663178,472.0000000000,0.9899564408,0.9897200000,0.0000098994,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0479465010,0.9014000357,0.0506534633,0.9999999942,0.9999999942,0
0,7049522.7906060396,275000.0000000000,474.0000000000,0.9896589751,0.9900900000,0.0000357449,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0433708249,0.7783200373,0.1783091377,0.9999999896,0.9999999896,0
1,7053415.8240300128,275001.3752819206,474.0000000000,0.9898950724,0.9897200000,0.0000104864,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0497520566,0.9004337674,0.0498141759,0.9999999942,0.9999999942,0
0,7049542.1251924699,275000.0000000000,476.0000000000,0.9891093334,0.9902600000,0.0000326695,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0435898247,0.7812837527,0.1751264226,0.9999999957,0.9999999901,0
1,7053395.8859912204,275001.3033975234,476.0000000000,0.9895553626,0.9899500000,0.0000093966,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0485964603,0.9013866020,0.0500169377,0.9999999956,0.9999999956,0
0,7049561.4597789003,275000.0000000000,478.0000000000,0.9893519224,0.9895800000,0.0000365387,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0449706436,0.7807767084,0.1742526479,0.9999999948,0.9999999903,0
1,7053376.1700018914,275001.9369344701,478.0000000000,0.9870000627,0.9899500000,0.0000340233,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0435789440,0.7811374203,0.1752836357,0.9999999929,0.9999999822,0
0,7049580.7943653306,275000.0000000000,480.0000000000,0.9887979305,0.9900800000,0.0000381688,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0407842539,0.7846278694,0.1745878767,0.9999999948,0.9999999948,0
1,7053357.0091950009,275002.7841088207,480.0000000000,0.9883577591,0.9899400000,0.0000356622,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0428284416,0.7827992293,0.1743723291,0.9999999947,0.9999999894,0
0,7049600.1289517609,275000.0000000000,482.0000000000,0.9891797862,0.9901000000,0.0000348775,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0430953522,0.7830616276,0.1738430202,0.9999999863,0.9999999389,0
1,7053337.8483881103,275003.6312831714,482.0000000000,0.9870790311,0.9900600000,0.0000369627,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0421081899,0.7809016001,0.1769902099,0.9999999787,0.9999999787,0
0,7049619.4635381913,275000.0000000000,484.0000000000,0.9903441915,0.9900600000,0.0000391731,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0430246751,0.7693842994,0.1875910256,1.0000000000,0.9999999936,0
1,7053318.4998551533,275000.8943185805,484.0000000000,0.9887554867,0.9899500000,0.0000366945,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0433315043,0.7690969487,0.1875715470,0.9999999941,0.9999999882,0
0,7049638.7981246216,275000.0000000000,486.0000000000,0.9896870761,0.9900100000,0.0000361329,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0432374139,0.7689809111,0.1877816749,0.9999999942,0.9999999858,0
1,7053299.2106401883,275000.9211785883,486.0000000000,0.9880484186,0.9901700000,0.0000386589,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0437220972,0.7686949073,0.1875829955,0.9999999823,0.9999999764,0
0,7049658.1327110520,275000.0000000000,488.0000000000,0.9895139953,0.9898200000,0.0000375996,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0429388931,0.7694470390,0.1876140679,0.9999999883,0.9999999883,0
1,7053279.9214252234,275000.9480385961,488.0000000000,0.9888569265,0.9901300000,0.0000369031,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0416327878,0.7688370964,0.1895301158,0.9999999883,0.9999999798,0
0,7049677.4672974823,275000.0000000000,490.0000000000,0.9895055665,0.9902300000,0.0000361869,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0421116526,0.7711637641,0.1867245834,0.9999999775,0.9999999714,0
1,7053258.9047668297,274995.8439553768,490.0000000000,0.9874791359,0.9898000000,0.0000342552,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0428655444,0.7827767720,0.1743576835,0.9999999947,0.9999999947,0
0,7049696.8018839126,275000.0000000000,492.0000000000,0.9899662619,0.9898600000,0.0000383528,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0440226961,0.7696257790,0.1863515249,0.9999999944,0.9999999883,0
1,7053239.8130408470,274995.5338746036,492.0000000000,0.9875383369,0.9900000000,0.0000356273,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0429383940,0.7835821608,0.1734794452,0.9999999895,0.9999999895,0
0,7049716.1364703430,275000.0000000000,494.0000000000,0.9891000059,0.9897200000,0.0000380566,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0442959844,0.7701822855,0.1855217301,0.9999999898,0.9999999837,0
1,7053220.7213148642,274995.2237938304,494.0000000000,0.9865578366,0.9896400000,0.0000317158,0.0000000000,0.0000000000,0,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0435533718,0.7831685003,0.1732781279,0.9999999905,0.9999999905,0
0,7049735.4710567733,275000.0000000000,496.0000000000,0.9891818060,0.9903500000,0.0000367519,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0421446885,0.7677748838,0.1900804278,0.9999999686,0.9999999616,0
1,7053202.3740658816,275000.5043825957,496.0000000000,0.9872233394,0.9904100000,0.0000360473,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0420370623,0.7686470685,0.1893158692,0.9999999823,0.9999999727,0
0,7049754.8056432037,275000.0000000000,498.0000000000,0.9890711071,0.9897600000,0.0000394689,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0406181479,0.7689048656,0.1904769865,0.9999999941,0.9999999576,0
1,7053183.4122920316,275001.4547484574,498.0000000000,0.9876927656,0.9898800000,0.0000372640,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0423983967,0.7715949748,0.1860066285,0.9999999974,0.9999998980,0
0,7049774.1402296340,275000.0000000000,500.0000000000,0.9891501150,0.9901300000,0.0000364930,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0433656371,0.7687108085,0.1879235544,0.9999999941,0.9999999576,0
1,7053164.4505181815,275002.4051143190,500.0000000000,0.9866861500,0.9900000000,0.0000391917,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0440355162,0.7642666956,0.1916977882,0.9999999765,0.9999999765,0
0,7049793.4748160644,275000.0000000000,502.0000000000,0.9901199157,0.9898800000,0.0000401440,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0423972204,0.7699619223,0.1876408573,0.9999999845,0.9999999845,0
1,7053142.1534366906,275000.2002785989,502.0000000000,0.9898034383,0.9899800000,0.0000401723,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0447773287,0.7685226353,0.1867000360,1.0000000000,1.0000000000,0
0,7049812.8094024947,275000.0000000000,504.0000000000,0.9904609413,0.9901500000,0.0000354069,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0415689205,0.7683554711,0.1900756084,0.9999999956,0.9999999892,0
1,7053122.2611030750,275000.4975522955,504.0000000000,0.9903236915,0.9895600000,0.0000373965,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0412135628,0.7682886087,0.1904978285,1.0000000000,0.9999999955,0
0,7049832.1439889250,275000.0000000000,506.0000000000,0.9894181892,0.9892200000,0.0000378908,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0404168988,0.7708023431,0.1887807580,1.0000000000,1.0000000000,0
1,7053102.3687694594,275000.7948259921,506.0000000000,0.9883101565,0.9901700000,0.0000395777,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0418692390,0.7701521912,0.1879785698,0.9999999942,0.9999999883,0
0,7049851.4785753554,275000.0000000000,508.0000000000,0.9891605877,0.9900000000,0.0000373841,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0425859946,0.7684318323,0.1889821731,0.9999999888,0.9999999888,0
1,7053087.2677259138,274997.7179004723,508.0000000000,0.9900730166,0.9902300000,0.0000371387,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0427473812,0.7691917964,0.1880608224,0.9999999908,0.9999999908,0
0,7049870.8131617857,275000.0000000000,510.0000000000,0.9900292744,0.9897800000,0.0000382183,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0406945244,0.7657039173,0.1936015583,1.0000000000,0.9999999942,0
1,7053068.6866400195,274997.4558645155,510.0000000000,0.9898867307,0.9902900000,0.0000386202,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0415910586,0.7627122565,0.1956966849,0.9999999967,0.9999999967,0
0,7049890.1477482161,275000.0000000000,512.0000000000,0.9897306482,0.9900400000,0.0000369603,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0441633157,0.7622531747,0.1935835095,0.9999999845,0.9999999845,0
1,7053050.1055541253,274997.1938285587,512.0000000000,0.9900588316,0.9903600000,0.0000392400,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0424447679,0.7634760679,0.1940791642,0.9999999941,0.9999999882,0
0,7049909.4823346464,275000.0000000000,514.0000000000,0.9888902740,0.9902000000,0.0000558939,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0394631238,0.6953991717,0.2651377046,1.0000000000,1.0000000000,0
1,7053027.4321414139,274996.6906283876,514.0000000000,0.9889869356,0.9898900000,0.0000503804,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0376036676,0.7027298093,0.2596665232,1.0000000000,1.0000000000,0
