mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision,start
0,7046185.6409881627,275000.0000000000,128.8000000000,0.9900551175,0.9904600000,0.0000107637,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0500866574,0.8994881284,0.0504252142,1.0000000000,1.0000000000,0
1,7048278.5551144918,270460.0336911387,128.8000000000,0.9896740616,0.9902400000,0.0000091925,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0497703287,0.8997414636,0.0504882077,0.9999978391,0.9999978391,0
0,7046186.6077174842,275000.0000000000,128.9000000000,0.9903708721,0.9903100000,0.0000092359,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0488886657,0.8999685227,0.0511428115,1.0000000000,1.0000000000,0
1,7048279.1111885589,270460.7709105465,128.9000000000,0.9900671033,0.9896600000,0.0000092224,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0506774565,0.8988121392,0.0505104043,0.9999959700,0.9999959700,0
0,7046187.5744468058,275000.0000000000,129.0000000000,0.9897884669,0.9896300000,0.0000102930,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0507018189,0.8990940628,0.0502041183,1.0000000000,1.0000000000,0
1,7048279.6672626259,270461.5081299544,129.0000000000,0.9895167454,0.9904400000,0.0000099756,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0503572845,0.8992684527,0.0503742628,0.9999956814,0.9999956814,0
0,7046188.5411761273,275000.0000000000,129.1000000000,0.9901233111,0.9897100000,0.0000097722,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0494043112,0.9021069550,0.0484887338,1.0000000000,1.0000000000,0
1,7048280.2233366929,270462.2453493623,129.1000000000,0.9899566554,0.9903300000,0.0000106310,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0503811208,0.8995914008,0.0500274783,0.9999949185,0.9999949185,0
0,7046189.5079054488,275000.0000000000,129.2000000000,0.9906144391,0.9900400000,0.0000098739,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0492592896,0.9002292161,0.0505114943,1.0000000000,1.0000000000,0
1,7048280.7794107599,270462.9825687701,129.2000000000,0.9894210920,0.9891400000,0.0000107005,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0488895005,0.9008629084,0.0502475911,0.9999925458,0.9999925458,0
0,7046190.4746347703,275000.0000000000,129.3000000000,0.9891797395,0.9902700000,0.0000092871,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0499059485,0.9006395082,0.0494545434,1.0000000000,1.0000000000,0
1,7048281.3354848269,270463.7197881780,129.3000000000,0.9902648401,0.9902300000,0.0000098393,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0505483623,0.8995663652,0.0498852725,0.9999948915,0.9999948915,0
0,7046191.4413640918,275000.0000000000,129.4000000000,0.9902767823,0.9899300000,0.0000101268,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0502690564,0.9009223054,0.0488086382,1.0000000000,1.0000000000,0
1,7048281.8915588940,270464.4570075859,129.4000000000,0.9904097949,0.9899100000,0.0000098754,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0505571393,0.8997733996,0.0496694611,0.9999965799,0.9999965799,0
0,7046192.4080934133,275000.0000000000,129.5000000000,0.9903818516,0.9900500000,0.0000096550,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0492035841,0.9019413004,0.0488551155,1.0000000000,1.0000000000,0
1,7048282.4476329610,270465.1942269937,129.5000000000,0.9901945261,0.9899900000,0.0000097715,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0487693767,0.9010036010,0.0502270223,0.9999968134,0.9999968134,0
0,7046193.3748227349,275000.0000000000,129.6000000000,0.9903523356,0.9903200000,0.0000100593,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0501064637,0.9004942740,0.0493992623,1.0000000000,1.0000000000,0
1,7048283.0037070280,270465.9314464016,129.6000000000,0.9898561817,0.9895400000,0.0000103639,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0487520366,0.9005056052,0.0507423582,0.9999950233,0.9999950233,0
0,7046194.3415520564,275000.0000000000,129.7000000000,0.9897798192,0.9896900000,0.0000096258,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0499162763,0.9000537894,0.0500299344,1.0000000000,1.0000000000,0
1,7048283.5597810950,270466.6686658094,129.7000000000,0.9905317451,0.9898800000,0.0000106157,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0503388611,0.8994269345,0.0502342043,0.9999977283,0.9999977283,0
0,7046195.3082813779,275000.0000000000,129.8000000000,0.9900183851,0.9895600000,0.0000101531,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0505223406,0.8988245475,0.0506531119,1.0000000000,1.0000000000,0
1,7048284.1158551620,270467.4058852173,129.8000000000,0.9898602880,0.9900800000,0.0000096747,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0494314644,0.9004843900,0.0500841455,0.9999937729,0.9999937729,0
0,7046196.2750106994,275000.0000000000,129.9000000000,0.9905939933,0.9901200000,0.0000098490,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0494571684,0.9006089331,0.0499338985,1.0000000000,1.0000000000,0
1,7048284.6719292291,270468.1431046252,129.9000000000,0.9901840347,0.9899600000,0.0000096582,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0497389360,0.9018668310,0.0483942329,0.9999922450,0.9999922450,0
0,7046197.2417400209,275000.0000000000,130.0000000000,0.9888637049,0.9897800000,0.0000095737,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0503831811,0.8992264676,0.0503903513,1.0000000000,1.0000000000,0
1,7048285.2280032961,270468.8803240330,130.0000000000,0.9899066029,0.9904600000,0.0000106466,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0498911868,0.9000857209,0.0500230923,0.9999946459,0.9999946459,0
0,7046198.2084693424,275000.0000000000,130.1000000000,0.9899458947,0.9902600000,0.0000107809,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0503102298,0.8996671364,0.0500226338,1.0000000000,1.0000000000,0
1,7048285.7840773631,270469.6175434409,130.1000000000,0.9902931851,0.9906200000,0.0000104629,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0497186944,0.8998473423,0.0504339632,0.9999945957,0.9999945957,0
0,7046199.1751986640,275000.0000000000,130.2000000000,0.9902706713,0.9897600000,0.0000103313,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0502223440,0.8996540460,0.0501236100,1.0000000000,1.0000000000,0
1,7048286.3401514301,270470.3547628488,130.2000000000,0.9899042806,0.9899200000,0.0000107177,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0506477460,0.8989766559,0.0503755981,0.9999951815,0.9999951815,0
0,7046200.1419279855,275000.0000000000,130.3000000000,0.9899703698,0.9905000000,0.0000101014,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0499327166,0.8995705679,0.0504967155,1.0000000000,1.0000000000,0
1,7048286.8962254971,270471.0919822566,130.3000000000,0.9900460807,0.9893700000,0.0000093521,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0509201301,0.8995621983,0.0495176716,0.9999956971,0.9999956971,0
0,7046201.1086573070,275000.0000000000,130.4000000000,0.9903036985,0.9897500000,0.0000098598,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0506746486,0.8989297706,0.0503955808,1.0000000000,1.0000000000,0
1,7048287.4522995641,270471.8292016645,130.4000000000,0.9896796385,0.9901400000,0.0000096239,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0502868329,0.9007046260,0.0490085411,0.9999958869,0.9999958869,0
0,7046202.0753866285,275000.0000000000,130.5000000000,0.9901333384,0.9898800000,0.0000093927,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0497989704,0.8995896599,0.0506113696,1.0000000000,1.0000000000,0
1,7048288.0083736312,270472.5664210723,130.5000000000,0.9897272769,0.9898000000,0.0000103935,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0488538045,0.9014132805,0.0497329150,0.9999949329,0.9999949329,0
0,7046203.0421159500,275000.0000000000,130.6000000000,0.9896117294,0.9900800000,0.0000092700,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0494849477,0.9001055114,0.0504095410,0.9999999518,0.9999999518,0
1,7048288.5644476982,270473.3036404802,130.6000000000,0.9902958636,0.9905700000,0.0000103599,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0490048155,0.9003891566,0.0506060279,0.9999951582,0.9999951582,0
0,7046204.0088452715,275000.0000000000,130.7000000000,0.9894113659,0.9901700000,0.0000095646,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0496068180,0.8988689220,0.0515242600,1.0000000000,1.0000000000,0
1,7048289.1205217652,270474.0408598881,130.7000000000,0.9897210186,0.9900400000,0.0000104808,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0488921886,0.9016646762,0.0494431353,0.9999913970,0.9999913970,0
0,7046204.9755745931,275000.0000000000,130.8000000000,0.9906247789,0.9896200000,0.0000103460,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0505089971,0.8997827175,0.0497082855,0.9999999518,0.9999999518,0
1,7048289.6765958322,270474.7780792959,130.8000000000,0.9900996406,0.9897900000,0.0000099444,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0510509441,0.8992961920,0.0496528639,0.9999920543,0.9999920543,0
0,7046205.9423039146,275000.0000000000,130.9000000000,0.9900575000,0.9901100000,0.0000104108,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0508667188,0.8983741824,0.0507590988,1.0000000000,1.0000000000,0
1,7048290.2326698992,270475.5152987038,130.9000000000,0.9896306868,0.9901100000,0.0000097402,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0486767822,0.9009413049,0.0503819129,0.9999973885,0.9999973885,0
0,7046206.9090332361,275000.0000000000,131.0000000000,0.9899016597,0.9901900000,0.0000095068,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0507828661,0.9000268424,0.0491902916,1.0000000000,1.0000000000,0
1,7048290.7887439663,270476.2525181117,131.0000000000,0.9896475120,0.9895600000,0.0000097824,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0509809427,0.8993752430,0.0496438143,0.9999937320,0.9999937320,0
0,7046207.8757625576,275000.0000000000,131.1000000000,0.9899347965,0.9898600000,0.0000094712,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0501165453,0.8997097269,0.0501737278,0.9999999993,0.9999999993,0
1,7048291.3448180333,270476.9897375195,131.1000000000,0.9897492218,0.9898400000,0.0000099594,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0497433085,0.9004683380,0.0497883535,0.9999940102,0.9999940102,0
0,7046208.8424918791,275000.0000000000,131.2000000000,0.9892599779,0.9894800000,0.0000110179,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0495276404,0.9000103323,0.0504620272,1.0000000000,1.0000000000,0
1,7048291.9008921003,270477.7269569274,131.2000000000,0.9900148661,0.9901900000,0.0000104461,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0505828722,0.8994989266,0.0499182012,0.9999949996,0.9999949996,0
0,7046209.8092212006,275000.0000000000,131.3000000000,0.9899882328,0.9905200000,0.0000104624,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0500838325,0.8980023355,0.0519138320,1.0000000000,1.0000000000,0
1,7048292.4569661673,270478.4641763353,131.3000000000,0.9900915813,0.9900900000,0.0000101026,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0491615891,0.9002906606,0.0505477503,0.9999948105,0.9999948105,0
0,7046210.7759505222,275000.0000000000,131.4000000000,0.9900549383,0.9902900000,0.0000112005,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0500096479,0.8985857094,0.0514046427,1.0000000000,1.0000000000,0
1,7048293.0130402343,270479.2013957431,131.4000000000,0.9896195668,0.9901000000,0.0000098730,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0491667880,0.9010655672,0.0497676448,0.9999953131,0.9999953131,0
0,7046211.7426798437,275000.0000000000,131.5000000000,0.9904554016,0.9898300000,0.0000096558,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0499206237,0.9002282643,0.0498511120,1.0000000000,1.0000000000,0
1,7048293.5691143014,270479.9386151510,131.5000000000,0.9897199236,0.9905800000,0.0000097075,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0512662433,0.8991399973,0.0495937594,0.9999949405,0.9999949405,0
0,7046212.7094091652,275000.0000000000,131.6000000000,0.9896578700,0.9895000000,0.0000100125,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0501136410,0.8994405306,0.0504458284,1.0000000000,1.0000000000,0
1,7048294.1251883684,270480.6758345588,131.6000000000,0.9897592289,0.9903000000,0.0000101092,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0496512123,0.9000356343,0.0503131534,0.9999942284,0.9999942284,0
0,7046213.6761384867,275000.0000000000,131.7000000000,0.9900587307,0.9899500000,0.0000104131,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0499092546,0.8994907100,0.0506000354,1.0000000000,1.0000000000,0
1,7048294.6812624354,270481.4130539667,131.7000000000,0.9904223480,0.9901000000,0.0000101104,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0501791793,0.9003777998,0.0494430209,0.9999974748,0.9999974748,0
0,7046214.6428678082,275000.0000000000,131.8000000000,0.9905649791,0.9904300000,0.0000095907,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0486868200,0.9009857268,0.0503274533,1.0000000000,1.0000000000,0
1,7048295.2373365024,270482.1502733746,131.8000000000,0.9901298953,0.9902600000,0.0000095902,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0502858289,0.8994492262,0.0502649449,0.9999947946,0.9999947946,0
0,7046215.6095971297,275000.0000000000,131.9000000000,0.9897173400,0.9899700000,0.0000099419,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0504272016,0.8990920001,0.0504807983,1.0000000000,1.0000000000,0
1,7048295.7934105694,270482.8874927824,131.9000000000,0.9894389319,0.9895300000,0.0000099413,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0515508661,0.8987352705,0.0497138634,0.9999973985,0.9999973985,0
0,7046216.5763264513,275000.0000000000,132.0000000000,0.9895770266,0.9897300000,0.0000101580,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0496282763,0.9011690752,0.0492026485,1.0000000000,1.0000000000,0
1,7048296.3494846364,270483.6247121903,132.0000000000,0.9897115529,0.9905000000,0.0000095749,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0498393920,0.8996349406,0.0505256674,0.9999943445,0.9999943445,0
0,7046217.5430557728,275000.0000000000,132.1000000000,0.9900019805,0.9906200000,0.0000100258,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0507338525,0.8988991625,0.0503669850,1.0000000000,1.0000000000,0
1,7048296.9055587035,270484.3619315982,132.1000000000,0.9899525781,0.9899500000,0.0000097743,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0495150699,0.9018705981,0.0486143320,0.9999977823,0.9999977823,0
0,7046218.5097850943,275000.0000000000,132.2000000000,0.9895764291,0.9899600000,0.0000098943,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0496548876,0.9001284855,0.0502166269,1.0000000000,1.0000000000,0
1,7048297.4616327705,270485.0991510060,132.2000000000,0.9903978532,0.9898000000,0.0000104828,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0499840219,0.8988401853,0.0511757927,0.9999920913,0.9999920913,0
0,7046219.4765144158,275000.0000000000,132.3000000000,0.9901156577,0.9896700000,0.0000097993,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0508334645,0.8988710574,0.0502954780,1.0000000000,1.0000000000,0
1,7048298.0177068375,270485.8363704139,132.3000000000,0.9898779882,0.9904900000,0.0000095605,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0489770385,0.9002887208,0.0507342406,0.9999964566,0.9999964566,0
0,7046220.4432437373,275000.0000000000,132.4000000000,0.9901907321,0.9900000000,0.0000100610,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0497860017,0.8999800485,0.0502339498,1.0000000000,1.0000000000,0
1,7048298.5737809045,270486.5735898218,132.4000000000,0.9905946423,0.9897100000,0.0000095578,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0503943813,0.9003272265,0.0492783922,0.9999973819,0.9999973819,0
0,7046221.4099730588,275000.0000000000,132.5000000000,0.9903908055,0.9898800000,0.0000104271,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0496736416,0.9006305293,0.0496958292,1.0000000000,1.0000000000,0
1,7048299.1298549715,270487.3108092296,132.5000000000,0.9903640240,0.9896400000,0.0000096911,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0488917574,0.9014368770,0.0496713656,0.9999959764,0.9999959764,0
0,7046222.3767023804,275000.0000000000,132.6000000000,0.9897668424,0.9904100000,0.0000103272,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0503511600,0.8993906133,0.0502582267,0.9999997484,0.9999997484,0
1,7048299.6859290386,270488.0480286375,132.6000000000,0.9897400852,0.9900700000,0.0000097231,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0503237855,0.8995090844,0.0501671301,0.9999964235,0.9999964235,0
0,7046223.3434317019,275000.0000000000,132.7000000000,0.9894958795,0.9901800000,0.0000101092,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0505261030,0.8988756251,0.0505982719,1.0000000000,1.0000000000,0
1,7048300.2420031056,270488.7852480453,132.7000000000,0.9896234633,0.9899300000,0.0000102980,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0508798391,0.8989473746,0.0501727863,0.9999967941,0.9999967941,0
0,7046224.3101610234,275000.0000000000,132.8000000000,0.9903253264,0.9897900000,0.0000095434,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0496203365,0.9001039808,0.0502756827,1.0000000000,1.0000000000,0
1,7048300.7980771726,270489.5224674532,132.8000000000,0.9902244708,0.9893300000,0.0000096115,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0506581814,0.8990617855,0.0502800331,0.9999962873,0.9999962873,0
0,7046225.2768903449,275000.0000000000,132.9000000000,0.9897449767,0.9900600000,0.0000094545,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0501604068,0.8991996542,0.0506399390,1.0000000000,1.0000000000,0
1,7048301.3541512396,270490.2596868611,132.9000000000,0.9899519120,0.9901100000,0.0000096088,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0502807602,0.9002204072,0.0494988326,0.9999926687,0.9999926687,0
0,7046226.2436196664,275000.0000000000,133.0000000000,0.9903238274,0.9894900000,0.0000098685,0.0000000000,0.0000000000,0,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0488895130,0.9016743906,0.0494360965,1.0000000000,1.0000000000,0
1,7048301.9102253066,270490.9969062689,133.0000000000,0.9900710164,0.9897200000,0.0000096250,0.0000000000,0.0000000000,0,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0507806325,0.8983950220,0.0508243455,0.9999964978,0.9999964978,0
